Version,English Count,Full Count,English Pct,Full Pct,Signed Pct Diff,Absolute Pct Diff
400,8861,16263,0.6454220992060602,0.6572768055611689,-0.011854706355108657,0.011854706355108657
52,4317,7611,0.3144438779226455,0.30760215010305947,0.00684172781958603,0.00684172781958603
51,551,869,0.04013402287129434,0.035121044335771734,0.005012978535522607,0.005012978535522607
